name,league,age,height,position,erfolge,caps,goalsCap,follower,club,contractYear,country,appearances,goals_nilnilgames,assists_conceded,minuted,price
Bertrand Traoré,0,26,1.81,3,0.5780590717299579,43.1315298388176,26.911599188328736,31.53800780592925,1,2.5424657534246577,4,31.4313988254385,31.4313988254385,31.4313988254385,117.0,20.0
Dejan Ljubicic,3,24,1.87,2,0.5,11.526704607247604,7.272540897341713,25.447428967352735,1,3.5424657534246577,4,15.780868317153494,15.780868317153494,15.780868317153494,1.063,4.5
Daniel Carvajal,1,29,1.73,1,0.9835774277770668,34.58011382174281,0.0,38.37437066263806,0,3.5424657534246577,1,33.772634061510146,33.772634061510146,33.772634061510146,905.0,25.0
Aleksa Terzic,2,22,1.84,1,0.6524036289061143,14.545081794683426,0.0,24.446980863323983,1,2.5424657534246577,1,7.272540897341713,7.272540897341713,7.272540897341713,66.0,2.0
Neymar,4,29,1.75,3,0.9696140606962442,49.96500840282394,44.7242874349072,46.68878174500865,0,3.5424657534246577,2,48.31771585619358,48.31771585619358,48.31771585619358,1.191,100.0
Dani Vivian,1,22,1.84,1,0.5,0.0,0.0,22.814594835966226,1,1.5397260273972602,1,21.140480740660962,21.140480740660962,21.140480740660962,778.0,7.5
Matt Miazga,1,26,1.93,1,0.9005790580220382,32.89778932708371,7.272540897341713,24.402210629995185,1,0.5397260273972603,2,11.526704607247604,11.526704607247604,11.526704607247604,651.0,3.0
Antonio Sánchez,1,24,1.79,2,0.5,0.0,0.0,25.49283310835252,1,2.5424657534246577,1,-2.341235236071646,-2.341235236071646,-2.341235236071646,487.0,0.8
Adam Marusic,2,29,1.85,1,0.7199940750746285,39.70393972278021,11.526704607247604,26.296480788037073,1,0.5397260273972603,1,24.15885792809679,24.15885792809679,24.15885792809679,1.097,10.0
Jonathan Bamba,4,25,1.75,3,0.6524036289061143,31.4313988254385,18.799245504589315,28.200010545611388,1,1.5397260273972602,1,33.772634061510146,33.772634061510146,33.772634061510146,1.253,25.0
Kiliann Sildillia,3,19,1.86,1,0.5780590717299579,0.0,0.0,24.588008572216456,1,0.5397260273972603,1,-8.377989610943294,-8.377989610943294,-8.377989610943294,1.014,0.45
Kyle Walker,0,31,1.83,1,0.9588340832218385,43.9581034326861,0.0,35.954377022628655,0,2.5424657534246577,0,34.96168527870091,34.96168527870091,34.96168527870091,1.43,28.0
Josema,1,25,1.84,1,0.5,11.526704607247604,0.0,22.28284210206285,1,1.5397260273972602,1,0.0,0.0,0.0,160.0,1.0
Ryad Boudebouz,4,31,1.77,2,0.5780590717299579,34.18414008567045,11.526704607247604,24.502332411655612,1,0.5397260273972603,4,8.272540897341713,8.272540897341713,8.272540897341713,795.0,2.2
Adama Traoré,0,25,1.78,3,0.7199940750746285,23.053409214495208,0.0,35.80341380886717,1,1.5397260273972602,1,35.68556253534439,35.68556253534439,35.68556253534439,911.0,30.0
Yan Valery,0,22,1.8,1,0.5,7.272540897341713,0.0,25.352171253404254,1,1.5397260273972602,1,11.526704607247604,11.526704607247604,11.526704607247604,390.0,3.0
Douglas Luiz,0,23,1.77,2,0.5780590717299579,18.799245504589315,0.0,29.30779508074498,1,1.5397260273972602,2,37.30292051477255,37.30292051477255,37.30292051477255,875.0,35.0
Jurgen Ekkelenkamp,3,21,1.88,2,0.9005790580220382,25.158857928096786,21.81762269202514,27.74501812459426,1,3.5424657534246577,1,12.20384655861178,12.20384655861178,12.20384655861178,397.0,3.2
Dani Olmo,3,23,1.79,2,0.9696140606962442,30.893226570461565,14.545081794683426,31.016573998104874,1,2.5424657534246577,1,41.04517495885186,41.04517495885186,41.04517495885186,210.0,50.0
Antoine Griezmann,1,30,1.76,3,0.8283607275067787,48.62784854403689,39.46273234837491,42.852087016684905,0,0.5397260273972603,1,41.04517495885186,41.04517495885186,41.04517495885186,1.299,50.0
Felix Uduokhai,3,24,1.92,1,0.5,14.545081794683426,7.272540897341713,25.79190471580514,1,2.5424657534246577,1,29.090163589366853,29.090163589366853,29.090163589366853,360.0,16.0
Abdourahmane Barry,3,21,1.85,1,0.5,0.0,0.0,21.25669181586772,1,0.5397260273972603,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,279.0,0.3
Danilo,2,30,1.84,1,0.9254276333541454,39.93972624525028,7.272540897341713,36.46584152584846,0,2.5424657534246577,2,31.4313988254385,31.4313988254385,31.4313988254385,1.175,20.0
Sasa Kalajdzic,3,24,2.0,3,0.5,26.071786401931032,16.886317030755073,26.532358069411156,1,1.5397260273972602,4,32.4313988254385,32.4313988254385,32.4313988254385,17.0,22.0
Gideon Jung,3,27,1.89,1,0.5780590717299579,18.799245504589315,0.0,22.40413900911691,1,1.5397260273972602,1,-3.742254444079303,-3.742254444079303,-3.742254444079303,210.0,0.7
Breel Embolo,3,24,1.87,3,0.7199940750746285,41.252945286605254,23.053409214495208,31.29873773746534,1,1.5397260273972602,1,29.090163589366853,29.090163589366853,29.090163589366853,636.0,16.0
Salomón Rondón,0,32,1.86,3,0.7199940750746285,46.488389885948514,36.362704486708566,33.01699982340133,1,1.5397260273972602,4,16.886317030755073,16.886317030755073,16.886317030755073,681.0,5.0
Anthony Losilla,3,35,1.85,2,0.5780590717299579,0.0,0.0,22.3053709219342,1,0.5397260273972603,1,-11.014795341421017,-11.014795341421017,-11.014795341421017,1.467,0.35
Dominik Szoboszlai,3,21,1.87,3,0.9444488157226086,30.893226570461565,18.799245504589315,31.356436463572017,1,4.542465753424658,1,33.772634061510146,33.772634061510146,33.772634061510146,1.048,25.0
Metehan Güçlü,4,22,1.82,3,0.5780590717299579,7.272540897341713,0.0,25.396312466420536,1,1.5397260273972602,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,1.662,0.3
David Zima,2,21,1.9,1,0.7199940750746285,18.799245504589315,0.0,27.21451129009049,1,3.5424657534246577,1,21.140480740660962,21.140480740660962,21.140480740660962,930.0,7.5
Manuel Prietl,3,30,1.87,2,0.7199940750746285,14.545081794683426,0.0,23.479098359032935,1,2.5424657534246577,4,6.167092183740134,6.167092183740134,6.167092183740134,1.47,1.8
Ignacio Pussetto,2,25,1.8,3,0.5,0.0,0.0,25.57142744249453,1,0.5397260273972603,2,16.886317030755073,16.886317030755073,16.886317030755073,771.0,5.0
Brandon Soppy,2,19,1.81,1,0.5,0.0,0.0,25.850778190705434,1,4.542465753424658,1,20.416603484017482,20.416603484017482,20.416603484017482,198.0,7.0
Joan Jordán,1,27,1.85,2,0.5780590717299579,0.0,0.0,26.659321988927346,1,1.5397260273972602,1,35.68556253534439,35.68556253534439,35.68556253534439,1.383,30.0
Hakim Ziyech,0,28,1.81,2,0.8283607275067787,38.963016063220095,30.325950111836917,38.09685529523869,0,3.5424657534246577,4,38.16576746780328,38.16576746780328,38.16576746780328,869.0,38.0
Tete Morente,1,25,1.84,3,0.5,0.0,0.0,23.607954546975904,1,2.5424657534246577,1,4.25416370990589,4.25416370990589,4.25416370990589,420.0,1.5
Jérémy Pied,4,32,1.73,1,0.7788957599217969,7.272540897341713,0.0,28.02355410464619,1,0.5397260273972603,1,1.9129284738342431,1.9129284738342431,1.9129284738342431,0.0,1.2
Ander Herrera,4,32,1.82,2,0.8686260004029907,11.526704607247604,0.0,37.69550436632675,0,2.5424657534246577,1,26.911599188328736,26.911599188328736,26.911599188328736,1.158,13.0
Julien Boyer,4,23,1.76,1,0.5,0.0,0.0,24.14734681684291,1,0.5397260273972603,1,-14.545081794683426,-14.545081794683426,-14.545081794683426,0.0,0.25
Christopher Wooh,4,20,1.91,1,0.5,0.0,0.0,21.68883805115348,1,3.5424657534246577,1,7.272540897341713,7.272540897341713,7.272540897341713,567.0,2.0
Ben Godfrey,0,23,1.86,1,0.5,11.526704607247604,0.0,29.479244065982144,1,3.5424657534246577,0,33.772634061510146,33.772634061510146,33.772634061510146,1.161,25.0
Ebrima Darboe,2,20,1.79,2,0.5,20.416603484017482,0.0,27.353008444384983,1,1.5397260273972602,4,7.272540897341713,7.272540897341713,7.272540897341713,224.0,2.0
Giacomo Raspadori,2,21,1.72,3,0.5780590717299579,21.81762269202514,7.272540897341713,29.104187496355724,1,2.5424657534246577,1,28.413021638002675,28.413021638002675,28.413021638002675,1.066,15.0
Aleksey Miranchuk,2,26,1.82,2,0.8686260004029907,39.2158489886068,20.416603484017482,31.366833355306785,1,2.5424657534246577,1,27.307572924401097,27.307572924401097,27.307572924401097,228.0,13.5
Edinson Cavani,0,34,1.84,3,0.9952826641386202,50.82549520317634,41.852654719084526,39.5465852260416,0,0.5397260273972603,2,18.799245504589315,18.799245504589315,18.799245504589315,274.0,6.0
Silas Katompa Mvumpa,3,23,1.89,2,0.5,0.0,0.0,9.332959996421609,1,2.5424657534246577,4,33.772634061510146,33.772634061510146,33.772634061510146,31.0,25.0
Samir,2,27,1.88,1,0.5,0.0,0.0,25.850778190705434,1,1.5397260273972602,2,16.886317030755073,16.886317030755073,16.886317030755073,1.426,5.0
Arne Maier,3,22,1.86,2,0.6524036289061143,30.893226570461565,7.272540897341713,25.79190471580514,1,0.5397260273972603,1,16.886317030755073,16.886317030755073,16.886317030755073,804.0,5.0
Imrân Louza,0,22,1.78,2,0.5,18.799245504589315,11.526704607247604,27.348263741245773,1,4.542465753424658,4,26.071786401931032,26.071786401931032,26.071786401931032,449.0,12.0
Nayef Aguerd,4,25,1.9,1,0.6524036289061143,29.726240679357655,7.272540897341713,30.868216016668658,1,3.5424657534246577,4,21.81762269202514,21.81762269202514,21.81762269202514,2.151,8.0
Goran Pandev,2,38,1.84,3,0.987959317045589,50.48972067046769,38.70393972278021,28.33892343573942,1,0.5397260273972603,1,-7.272540897341713,-7.272540897341713,-7.272540897341713,652.0,0.5
Mohamed Simakan,3,21,1.87,1,0.5,11.526704607247604,7.272540897341713,26.48863057954785,1,4.542465753424658,1,30.325950111836917,30.325950111836917,30.325950111836917,1.315,18.0
Pawel Wszolek,3,29,1.86,3,0.6524036289061143,26.071786401931032,11.526704607247604,24.795196873261432,1,0.5397260273972603,1,7.272540897341713,7.272540897341713,7.272540897341713,17.0,2.0
Massadio Haidara,4,29,1.79,1,0.5,21.81762269202514,0.0,24.472877561165774,1,1.5397260273972602,4,9.61377613341336,9.61377613341336,9.61377613341336,203.0,2.5
Tanguy Coulibaly,3,20,1.75,3,0.5,0.0,0.0,25.27624725208722,1,1.5397260273972602,1,16.886317030755073,16.886317030755073,16.886317030755073,704.0,5.0
Benjamin André,4,31,1.8,2,0.7199940750746285,21.81762269202514,0.0,28.02355410464619,1,1.5397260273972602,1,28.413021638002675,28.413021638002675,28.413021638002675,1.835,15.0
Elseid Hysaj,2,27,1.82,1,0.5780590717299579,43.7979162190838,11.526704607247604,30.359818040034106,1,3.5424657534246577,1,26.911599188328736,26.911599188328736,26.911599188328736,1.62,13.0
Nikola Milenkovic,2,24,1.95,1,0.6524036289061143,36.68556253534439,14.545081794683426,27.834267033381817,1,1.5397260273972602,1,33.772634061510146,33.772634061510146,33.772634061510146,1.243,25.0
Nicolás González,2,23,1.8,3,0.5780590717299579,29.090163589366853,11.526704607247604,31.909527767009557,1,4.542465753424658,2,33.34432729927274,33.34432729927274,33.34432729927274,721.0,24.0
Emil Forsberg,3,30,1.79,3,0.7788957599217969,44.271322474041085,28.413021638002675,30.094378013063288,1,3.5424657534246577,1,31.4313988254385,31.4313988254385,31.4313988254385,1.159,20.0
Ermin Bicakcic,3,31,1.85,1,0.5,37.59849100917863,14.545081794683426,28.543027647541045,1,0.5397260273972603,1,4.25416370990589,4.25416370990589,4.25416370990589,23.606,1.5
Angelo Ogbonna,0,33,1.91,1,0.7788957599217969,27.689144381359196,0.0,30.697287102382635,1,0.5397260273972603,1,9.61377613341336,9.61377613341336,9.61377613341336,922.0,2.5
Marcus Coco,4,25,1.84,3,0.5,30.325950111836917,7.272540897341713,25.296336437361756,1,1.5397260273972602,1,10.802827350604122,10.802827350604122,10.802827350604122,370.0,2.8
Laurens Serpe,2,20,1.93,1,0.5,7.272540897341713,0.0,22.628904463993912,1,1.5397260273972602,1,-16.886317030755073,-16.886317030755073,-16.886317030755073,44.0,0.2
Joe Gelhardt,5,19,1.79,3,0.5,0.0,0.0,26.36879590043412,1,2.5424657534246577,0,2.7527412602319488,2.7527412602319488,2.7527412602319488,838.0,1.3
Leon Goretzka,3,26,1.89,2,0.9254276333541454,39.2158489886068,28.413021638002675,35.92978308016949,0,4.542465753424658,1,44.57546141211427,44.57546141211427,44.57546141211427,1.403,70.0
Stefan Posch,3,24,1.88,1,0.5,29.090163589366853,7.272540897341713,25.827494939908505,1,2.5424657534246577,4,25.158857928096786,25.158857928096786,25.158857928096786,1.059,11.0
Kamaldeen Sulemana,4,19,1.75,3,0.5,21.81762269202514,0.0,26.931998158308176,1,4.542465753424658,4,28.413021638002675,28.413021638002675,28.413021638002675,1.275,15.0
Moussa Doumbia,4,27,1.73,3,0.5,36.68556253534439,18.799245504589315,24.390608584167758,1,0.5397260273972603,4,7.272540897341713,7.272540897341713,7.272540897341713,9.073,2.0
Arnaud Souquet,4,29,1.79,1,0.5,18.799245504589315,0.0,24.003497233012475,1,1.5397260273972602,1,11.526704607247604,11.526704607247604,11.526704607247604,655.0,3.0
Jean-Philippe Mateta,0,24,1.92,3,0.5,26.071786401931032,14.545081794683426,24.975444003800458,1,0.5397260273972603,1,21.81762269202514,21.81762269202514,21.81762269202514,124.0,8.0
Filippo Melegoni,2,22,1.86,2,0.6524036289061143,11.526704607247604,7.272540897341713,24.346449116537855,1,0.5397260273972603,1,-1.1054487136015798,-1.1054487136015798,-1.1054487136015798,134.0,0.9
Sanjin Prcic,4,28,1.82,2,0.5780590717299579,26.071786401931032,0.0,23.12933997208299,1,0.5397260273972603,1,7.272540897341713,7.272540897341713,7.272540897341713,894.0,2.0
Amine Adli,3,21,1.74,3,0.5,16.886317030755073,11.526704607247604,25.33159451410894,1,4.542465753424658,1,23.053409214495208,23.053409214495208,23.053409214495208,1.104,9.0
Batista Mendy,4,21,1.91,2,0.5,16.886317030755073,7.272540897341713,22.72116033364638,1,2.5424657534246577,1,7.272540897341713,7.272540897341713,7.272540897341713,1.042,2.0
Mario Suárez,1,34,1.89,2,0.8283607275067787,14.545081794683426,0.0,31.55062618621042,1,0.5397260273972603,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,211.0,0.3
Carlos Soler,1,24,1.8,2,0.6524036289061143,16.886317030755073,11.526704607247604,28.604938983495074,1,1.5397260273972602,1,38.70393972278021,38.70393972278021,38.70393972278021,894.0,40.0
Youssouf Sabaly,1,28,1.73,1,0.5780590717299579,32.4313988254385,0.0,30.29079804467416,1,4.542465753424658,4,19.63905829098702,19.63905829098702,19.63905829098702,21.647,6.5
Manuel Gulde,3,30,1.84,1,0.5780590717299579,7.272540897341713,0.0,21.86245839164769,1,0.5397260273972603,1,9.185469371175955,9.185469371175955,9.185469371175955,832.0,2.4
Patryk Dziczek,2,23,1.82,2,0.5780590717299579,31.4313988254385,11.526704607247604,22.36379708647629,1,2.5424657534246577,1,0.0,0.0,0.0,8.752,1.0
Oleksandr Zinchenko,0,24,1.75,1,0.9696140606962442,40.833206968034965,23.053409214495208,35.05439951864955,0,2.5424657534246577,1,34.96168527870091,34.96168527870091,34.96168527870091,389.0,28.0
Ramzi Aya,2,31,1.84,1,0.5,11.526704607247604,0.0,21.433760873422,1,0.5397260273972603,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,160.0,0.3
Charlie Taylor,0,28,1.76,1,0.5,11.526704607247604,0.0,25.403703700444805,1,2.5424657534246577,0,14.545081794683426,14.545081794683426,14.545081794683426,1.201,4.0
Jonathan Burkardt,3,21,1.83,3,0.5780590717299579,30.325950111836917,21.81762269202514,23.66264652817246,1,2.5424657534246577,1,19.63905829098702,19.63905829098702,19.63905829098702,1.236,6.5
Filip Djuricic,2,29,1.81,2,0.8283607275067787,37.30292051477255,16.886317030755073,27.561309605277373,1,0.5397260273972603,1,23.053409214495208,23.053409214495208,23.053409214495208,633.0,9.0
Milot Rashica,0,25,1.77,3,0.6524036289061143,38.43830379557634,20.416603484017482,30.97765130088298,1,3.5424657534246577,2,23.053409214495208,23.053409214495208,23.053409214495208,828.0,9.0
Harry Kane,0,28,1.88,3,0.9005790580220382,44.271322474041085,40.833206968034965,40.180925555293484,0,2.5424657534246577,0,50.230644330027815,50.230644330027815,50.230644330027815,1.615,120.0
Felipe Anderson,2,28,1.75,3,0.7788957599217969,11.526704607247604,0.0,32.41832717444143,1,3.5424657534246577,2,24.15885792809679,24.15885792809679,24.15885792809679,1.57,10.0
Miguel Trauco,4,29,1.75,1,0.7199940750746285,43.63524538405028,0.0,33.72567642799075,1,0.5397260273972603,4,6.167092183740134,6.167092183740134,6.167092183740134,615.0,1.8
Kevin Rüegg,2,23,1.73,2,0.5780590717299579,29.090163589366853,0.0,22.32422987213464,1,3.5424657534246577,1,13.439633081081846,13.439633081081846,13.439633081081846,0.0,3.6
Adrien Truffert,4,20,1.73,1,0.5,21.81762269202514,0.0,23.743776268307187,1,3.5424657534246577,1,26.071786401931032,26.071786401931032,26.071786401931032,860.0,12.0
Jetro Willems,3,27,1.77,1,0.9254276333541454,32.89778932708371,0.0,29.109692846485462,1,1.5397260273972602,1,7.272540897341713,7.272540897341713,7.272540897341713,742.0,2.0
David Schnegg,2,23,1.85,1,0.5,16.886317030755073,0.0,24.372787669480697,1,2.5424657534246577,4,-2.341235236071646,-2.341235236071646,-2.341235236071646,223.0,0.8
Matheus Cunha,1,22,1.84,3,0.6524036289061143,16.886317030755073,0.0,32.655950226198165,0,4.542465753424658,2,35.68556253534439,35.68556253534439,35.68556253534439,338.0,30.0
Shandon Baptiste,0,23,1.8,2,0.5,14.545081794683426,7.272540897341713,21.896037608637002,1,2.5424657534246577,2,-2.341235236071646,-2.341235236071646,-2.341235236071646,315.0,0.8
Jordan Tell,4,24,1.85,3,0.5,18.799245504589315,16.886317030755073,21.13288246425221,1,0.5397260273972603,1,-4.519799637109764,-4.519799637109764,-4.519799637109764,117.0,0.65
Ferland Mendy,1,26,1.8,1,0.6524036289061143,21.81762269202514,0.0,35.67699168218497,0,3.5424657534246577,1,41.04517495885186,41.04517495885186,41.04517495885186,852.0,50.0
Brandon Williams,0,21,1.8,1,0.5,7.272540897341713,0.0,34.4382376402829,1,0.4575342465753425,0,24.15885792809679,24.15885792809679,24.15885792809679,909.0,10.0
Robin Kehr,3,21,1.89,3,0.5780590717299579,7.272540897341713,0.0,20.979700697102775,1,1.5397260273972602,1,-19.904694218190897,-19.904694218190897,-19.904694218190897,8.0,0.15
Mads Pedersen,3,25,1.74,1,0.5,28.413021638002675,0.0,25.79190471580514,1,2.5424657534246577,1,1.0,1.0,1.0,686.0,1.1
Nacho Fernández,1,31,1.8,1,0.9835774277770668,32.89778932708371,7.272540897341713,39.14963110865398,0,1.5397260273972602,1,21.81762269202514,21.81762269202514,21.81762269202514,926.0,8.0
James Maddison,0,25,1.75,2,0.6524036289061143,7.272540897341713,0.0,34.641711804945004,1,2.5424657534246577,0,41.04517495885186,41.04517495885186,41.04517495885186,1.212,50.0
Mikel Merino,1,25,1.89,2,0.7788957599217969,26.071786401931032,0.0,29.397834765443058,1,3.5424657534246577,1,38.70393972278021,38.70393972278021,38.70393972278021,1.677,40.0
Stefan de Vrij,2,29,1.89,1,0.7199940750746285,42.234226176042625,14.545081794683426,33.130726717000975,0,1.5397260273972602,1,41.04517495885186,41.04517495885186,41.04517495885186,1.311,50.0
James McArthur,0,34,1.78,2,0.5780590717299579,36.68556253534439,16.886317030755073,28.44286868912929,1,0.5397260273972603,1,7.272540897341713,7.272540897341713,7.272540897341713,980.0,2.0
Florian Neuhaus,3,24,1.85,2,0.5780590717299579,24.15885792809679,11.526704607247604,28.540169888961906,1,2.5424657534246577,1,34.96168527870091,34.96168527870091,34.96168527870091,752.0,28.0
Luca Waldschmidt,3,25,1.81,3,0.5780590717299579,21.81762269202514,11.526704607247604,29.37845012669802,1,3.5424657534246577,1,26.071786401931032,26.071786401931032,26.071786401931032,575.0,12.0
N'Golo Kanté,0,30,1.68,2,0.8686260004029907,41.45668098301216,11.526704607247604,40.29239628825354,0,1.5397260273972602,1,42.04517495885186,42.04517495885186,42.04517495885186,708.0,55.0
Alex Oxlade-Chamberlain,0,28,1.75,2,0.9005790580220382,37.59849100917863,21.81762269202514,38.02003680965503,0,1.5397260273972602,0,30.325950111836917,30.325950111836917,30.325950111836917,772.0,18.0
Pietro Pellegri,2,20,1.88,3,0.5,7.272540897341713,0.0,30.945715887518862,0,0.5397260273972603,1,18.799245504589315,18.799245504589315,18.799245504589315,127.0,6.0
Alexis Saelemaekers,2,22,1.8,3,0.5,21.81762269202514,7.272540897341713,31.784002759873136,0,4.542465753424658,1,30.325950111836917,30.325950111836917,30.325950111836917,1.384,18.0
Jorge Miramón,1,32,1.75,1,0.5,0.0,0.0,22.95749889158452,1,0.5397260273972603,1,7.272540897341713,7.272540897341713,7.272540897341713,772.0,2.0
Zanka,0,31,1.89,1,0.9696140606962442,37.59849100917863,11.526704607247604,29.447137281499423,1,0.5397260273972603,1,4.25416370990589,4.25416370990589,4.25416370990589,607.0,1.5
Maxime Le Marchand,4,32,1.85,1,0.5,0.0,0.0,24.911790706444233,1,1.5397260273972602,1,4.25416370990589,4.25416370990589,4.25416370990589,649.0,1.5
Lucas Moura,0,29,1.72,3,0.9911825070436842,37.59849100917863,16.886317030755073,37.67984014473686,0,2.5424657534246577,2,33.772634061510146,33.772634061510146,33.772634061510146,1.34,25.0
Rafael Leão,2,22,1.88,3,0.6524036289061143,14.545081794683426,0.0,33.406643277869804,0,2.5424657534246577,1,33.772634061510146,33.772634061510146,33.772634061510146,1.389,25.0
Riccardo Gagliolo,2,31,1.8,1,0.5780590717299579,7.272540897341713,0.0,24.719984412340946,1,2.5424657534246577,1,7.272540897341713,7.272540897341713,7.272540897341713,974.0,2.0
Vital N'Simba,4,28,1.67,1,0.5,7.272540897341713,0.0,24.14734681684291,1,0.5397260273972603,4,1.9129284738342431,1.9129284738342431,1.9129284738342431,1.326,1.2
Miguel de la Fuente,1,22,1.82,3,0.5780590717299579,7.272540897341713,7.272540897341713,15.404794742080032,1,3.5424657534246577,1,-7.272540897341713,-7.272540897341713,-7.272540897341713,270.0,0.5
Omar Alderete,1,24,1.88,1,0.5,25.158857928096786,0.0,28.49917151810754,1,0.5397260273972603,2,18.799245504589315,18.799245504589315,18.799245504589315,1.212,6.0
Jorge Cuenca,1,22,1.9,1,0.5780590717299579,0.0,0.0,25.507545450046944,1,0.5397260273972603,1,18.799245504589315,18.799245504589315,18.799245504589315,1.089,6.0
Issa Kaboré,4,20,1.8,1,0.5,29.726240679357655,7.272540897341713,21.917604422189843,1,0.5397260273972603,4,11.526704607247604,11.526704607247604,11.526704607247604,998.0,3.0
Dimitrios Giannoulis,0,26,1.78,1,0.7199940750746285,30.893226570461565,0.0,26.278691038009672,1,2.5424657534246577,1,20.416603484017482,20.416603484017482,20.416603484017482,501.0,7.0
Robert Andrich,3,27,1.87,2,0.5780590717299579,11.526704607247604,0.0,24.465731483518972,1,4.542465753424658,1,20.416603484017482,20.416603484017482,20.416603484017482,1.052,7.0
Sean Longstaff,0,24,1.81,2,0.5,0.0,0.0,27.09849372756332,1,0.5397260273972603,0,28.413021638002675,28.413021638002675,28.413021638002675,815.0,15.0
Mohamed Salah,0,29,1.75,3,0.9911825070436842,45.15850355167269,39.70393972278021,43.52824902369147,0,1.5397260273972602,4,48.31771585619358,48.31771585619358,48.31771585619358,1.753,100.0
Nemanja Gudelj,1,30,1.87,2,0.7788957599217969,39.93972624525028,7.272540897341713,34.120143277402,1,1.5397260273972602,1,18.799245504589315,18.799245504589315,18.799245504589315,169.0,6.0
Álvaro González,4,31,1.82,1,0.5780590717299579,7.272540897341713,0.0,30.37385087827426,1,2.5424657534246577,1,16.886317030755073,16.886317030755073,16.886317030755073,630.0,5.0
Marcos Acuña,1,30,1.72,1,0.7788957599217969,38.70393972278021,0.0,32.44456328878046,1,2.5424657534246577,2,30.325950111836917,30.325950111836917,30.325950111836917,1.343,18.0
Ethan Ampadu,2,21,1.83,1,0.7199940750746285,36.362704486708566,0.0,31.734382016651864,1,0.5397260273972603,1,28.413021638002675,28.413021638002675,28.413021638002675,639.0,15.0
Weston McKennie,2,23,1.77,2,0.7788957599217969,35.329865465574066,23.053409214495208,34.708368404333704,0,3.5424657534246577,2,33.772634061510146,33.772634061510146,33.772634061510146,1.06,25.0
Eduardo Camavinga,1,19,1.82,2,0.5780590717299579,20.416603484017482,7.272540897341713,35.87490898099091,0,5.542465753424658,1,42.04517495885186,42.04517495885186,42.04517495885186,681.0,55.0
Maxence Lacroix,3,21,1.9,1,0.5,11.526704607247604,0.0,29.816942519859744,1,3.5424657534246577,1,34.96168527870091,34.96168527870091,34.96168527870091,1.512,28.0
Francesco Acerbi,2,33,1.92,1,0.7199940750746285,32.89778932708371,7.272540897341713,30.625592303715642,1,3.5424657534246577,1,24.15885792809679,24.15885792809679,24.15885792809679,1.696,10.0
Salis Abdul Samed,4,21,1.8,2,0.5,0.0,0.0,24.14734681684291,1,3.5424657534246577,4,0.0,0.0,0.0,1.328,1.0
Luis Hartwig,3,19,1.8,3,0.5780590717299579,11.526704607247604,0.0,23.18256270433523,1,2.5424657534246577,1,-16.886317030755073,-16.886317030755073,-16.886317030755073,4.408,0.2
Joshua King,0,29,1.87,3,0.7788957599217969,42.78176216094696,30.325950111836917,29.249832282975504,1,1.5397260273972602,1,21.81762269202514,21.81762269202514,21.81762269202514,1.043,8.0
Alexis Sánchez,2,32,1.68,3,0.9254276333541454,52.070457116425516,40.39597459174396,40.32794380046742,0,1.5397260273972602,2,16.886317030755073,16.886317030755073,16.886317030755073,258.0,5.0
Dor Peretz,2,26,1.85,2,0.8686260004029907,34.18414008567045,16.886317030755073,25.698408675412896,1,2.5424657534246577,1,6.167092183740134,6.167092183740134,6.167092183740134,377.0,1.8
Jacob Murphy,0,26,1.73,3,0.5,20.416603484017482,7.272540897341713,27.430698965334972,1,5.542465753424658,0,16.886317030755073,16.886317030755073,16.886317030755073,530.0,5.0
Mamadou Doucouré,3,23,1.83,1,0.5780590717299579,26.071786401931032,7.272540897341713,25.37291362017206,1,2.5424657534246577,1,-24.158857928096783,-24.158857928096783,-24.158857928096783,1.394,0.1
Jean-Daniel Akpa Akpro,2,29,1.8,2,0.5780590717299579,30.325950111836917,0.0,27.629824098041258,1,3.5424657534246577,4,13.144062586675771,13.144062586675771,13.144062586675771,334.0,3.5
Simon Zoller,3,30,1.79,3,0.7199940750746285,0.0,0.0,26.587873901933637,1,2.5424657534246577,1,6.167092183740134,6.167092183740134,6.167092183740134,480.0,1.8
Erling Haaland,3,21,1.94,3,0.9254276333541454,29.090163589366853,26.911599188328736,40.46311085505044,0,2.5424657534246577,1,52.57187956609946,52.57187956609946,52.57187956609946,995.0,150.0
Naby Keïta,0,26,1.72,2,0.8686260004029907,39.93972624525028,23.053409214495208,35.429428068690875,0,1.5397260273972602,4,36.362704486708566,36.362704486708566,36.362704486708566,527.0,32.0
Matías Viña,2,24,1.8,1,0.8283607275067787,32.4313988254385,0.0,32.219231190835664,1,4.542465753424658,2,26.071786401931032,26.071786401931032,26.071786401931032,2.536,12.0
Koffi Djidji,2,29,1.84,1,0.5,0.0,0.0,24.62222552454689,1,1.5397260273972602,4,6.167092183740134,6.167092183740134,6.167092183740134,1.07,1.8
Nico Melamed,1,20,1.73,2,0.5,7.272540897341713,0.0,24.03764000170454,1,2.5424657534246577,1,11.526704607247604,11.526704607247604,11.526704607247604,623.0,3.0
Issa Diop,0,24,1.94,1,0.5780590717299579,20.416603484017482,0.0,27.64718117736407,1,1.5397260273972602,1,28.413021638002675,28.413021638002675,28.413021638002675,720.0,15.0
